SL	Year	Location	Year of release	Rep	Variety	Group	Yield
4553	2004	Kustia	1999	1	BRRI dhan39	Short	4.358251163
4554	2005	Barisal	1999	1	BRRI dhan39	Short	0.969
4555	2005	Comilla	1999	1	BRRI dhan39	Short	2.233255814
4556	2005	Gazipur	1999	1	BRRI dhan39	Short	4.330930233
4557	2005	Rajshahi	1999	1	BRRI dhan39	Short	3.7
4558	2005	Rangpur	1999	1	BRRI dhan39	Short	3.123411751
4559	2005	Satkhira	1999	1	BRRI dhan39	Short	4.788837209
4560	2005	Sonagazi	1999	1	BRRI dhan39	Short	3.12
4561	2005	Kustia	1999	1	BRRI dhan39	Short	4.550313953
4562	2006	Barisal	1999	1	BRRI dhan39	Short	2.25
4563	2006	Comilla	1999	1	BRRI dhan39	Short	1.02
4564	2006	Gazipur	1999	1	BRRI dhan39	Short	4.8
4565	2006	Rajshahi	1999	1	BRRI dhan39	Short	4.6
4566	2006	Rangpur	1999	1	BRRI dhan39	Short	4.1
4567	2006	Satkhira	1999	1	BRRI dhan39	Short	3.3
4568	2006	Sonagazi	1999	1	BRRI dhan39	Short	2.785
4569	2006	Kustia	1999	1	BRRI dhan39	Short	4.6
4570	2007	Barisal	1999	1	BRRI dhan39	Short	4.186
4571	2007	Comilla	1999	1	BRRI dhan39	Short	4.393
4572	2007	Gazipur	1999	1	BRRI dhan39	Short	3.2
4573	2007	Rajshahi	1999	1	BRRI dhan39	Short	3.3
4574	2007	Rangpur	1999	1	BRRI dhan39	Short	0.95
4575	2007	Satkhira	1999	1	BRRI dhan39	Short	3
4576	2007	Sonagazi	1999	1	BRRI dhan39	Short	2.45
4577	2007	Kustia	1999	1	BRRI dhan39	Short	3.93
4578	2008	Barisal	1999	1	BRRI dhan39	Short	3.343
4579	2008	Comilla	1999	1	BRRI dhan39	Short	4.475
4580	2008	Gazipur	1999	1	BRRI dhan39	Short	4.8
4581	2008	Rajshahi	1999	1	BRRI dhan39	Short	4.15
4582	2008	Rangpur	1999	1	BRRI dhan39	Short	4.3
4583	2008	Satkhira	1999	1	BRRI dhan39	Short	3.15
4584	2008	Sonagazi	1999	1	BRRI dhan39	Short	2
4585	2008	Kustia	1999	1	BRRI dhan39	Short	4.715
4586	2009	Barisal	1999	1	BRRI dhan39	Short	2.5
4587	2009	Comilla	1999	1	BRRI dhan39	Short	3.5125
4588	2009	Gazipur	1999	1	BRRI dhan39	Short	3.3
4589	2009	Rajshahi	1999	1	BRRI dhan39	Short	3.725
4590	2009	Rangpur	1999	1	BRRI dhan39	Short	4.5
4591	2009	Satkhira	1999	1	BRRI dhan39	Short	3.075
4592	2009	Sonagazi	1999	1	BRRI dhan39	Short	1.6
4593	2009	Kustia	1999	1	BRRI dhan39	Short	5.5
4594	2010	Barisal	1999	1	BRRI dhan39	Short	2.21
4595	2010	Comilla	1999	1	BRRI dhan39	Short	4.85
4596	2010	Gazipur	1999	1	BRRI dhan39	Short	3.8
4597	2010	Rajshahi	1999	1	BRRI dhan39	Short	4.0125
4598	2010	Rangpur	1999	1	BRRI dhan39	Short	3.2
4599	2010	Satkhira	1999	1	BRRI dhan39	Short	3.1125
4600	2010	Sonagazi	1999	1	BRRI dhan39	Short	3.87
4601	2010	Kustia	1999	1	BRRI dhan39	Short	6.1
4602	2011	Barisal	1999	1	BRRI dhan39	Short	1.92
4603	2011	Comilla	1999	1	BRRI dhan39	Short	2.15
4604	2011	Gazipur	1999	1	BRRI dhan39	Short	4.15
4605	2011	Rajshahi	1999	1	BRRI dhan39	Short	4.3
4606	2011	Rangpur	1999	1	BRRI dhan39	Short	3.8
4607	2011	Satkhira	1999	1	BRRI dhan39	Short	3.09375
4608	2011	Sonagazi	1999	1	BRRI dhan39	Short	5.47
4609	2011	Kustia	1999	1	BRRI dhan39	Short	4.6
4610	2012	Kustia	1999	1	BRRI dhan39	Short	4.69
4611	2012	Sonagazi	1999	1	BRRI dhan39	Short	3.81
4612	2012	Comilla	1999	1	BRRI dhan39	Short	4.19
4613	2012	Gazipur	1999	1	BRRI dhan39	Short	4.033
4614	2012	Rajshahi	1999	1	BRRI dhan39	Short	4.51
4615	2012	Rangpur	1999	1	BRRI dhan39	Short	1.9
4616	2012	Satkhira	1999	1	BRRI dhan39	Short	2.955
4617	2012	Barisal	1999	1	BRRI dhan39	Short	4.01
4618	2013	Kustia	1999	1	BRRI dhan39	Short	4.4
4619	2013	Sonagazi	1999	1	BRRI dhan39	Short	3.9
4620	2013	Comilla	1999	1	BRRI dhan39	Short	1.35
4621	2013	Gazipur	1999	1	BRRI dhan39	Short	4.7
4622	2013	Rajshahi	1999	1	BRRI dhan39	Short	5.09
4623	2013	Rangpur	1999	1	BRRI dhan39	Short	3.6
4624	2013	Barisal	1999	1	BRRI dhan39	Short	4.02
4625	2014	Kustia	1999	1	BRRI dhan39	Short	4.72
4626	2014	Sonagazi	1999	1	BRRI dhan39	Short	3.25
4627	2014	Comilla	1999	1	BRRI dhan39	Short	3.88
4628	2014	Gazipur	1999	1	BRRI dhan39	Short	4.72
4629	2014	Rajshahi	1999	1	BRRI dhan39	Short	4.786372093
4630	2014	Rangpur	1999	1	BRRI dhan39	Short	3.2
4631	2014	Satkhira	1999	1	BRRI dhan39	Short	4.55
4632	2014	Bhanga	1999	1	BRRI dhan39	Short	4.375
4633	2015	Kustia	1999	1	BRRI dhan39	Short	6.37
4634	2015	Sonagazi	1999	1	BRRI dhan39	Short	3.762837209
4635	2015	Comilla	1999	1	BRRI dhan39	Short	3.111422146
4636	2015	Gazipur	1999	1	BRRI dhan39	Short	5.268086013
4637	2015	Rajshahi	1999	1	BRRI dhan39	Short	5.577209302
4638	2015	Rangpur	1999	1	BRRI dhan39	Short	2.05
4639	2015	Satkhira	1999	1	BRRI dhan39	Short	4.779069767
4640	2015	Bhanga	1999	1	BRRI dhan39	Short	5
4641	2001	Barisal	1999	2	BRRI dhan39	Short	3.1
4642	2001	Comilla	1999	2	BRRI dhan39	Short	4.111627907
4643	2001	Gazipur	1999	2	BRRI dhan39	Short	2.338604651
4644	2001	Rajshahi	1999	2	BRRI dhan39	Short	3.89
4645	2001	Rangpur	1999	2	BRRI dhan39	Short	3.399767442
4646	2001	Satkhira	1999	2	BRRI dhan39	Short	4.574244186
4647	2001	Sonagazi	1999	2	BRRI dhan39	Short	2.338604651
4648	2002	Barisal	1999	2	BRRI dhan39	Short	5
4649	2002	Comilla	1999	2	BRRI dhan39	Short	5.6
4650	2002	Gazipur	1999	2	BRRI dhan39	Short	4.006093605
4651	2002	Rajshahi	1999	2	BRRI dhan39	Short	4.189
4652	2002	Rangpur	1999	2	BRRI dhan39	Short	1.83
4653	2002	Satkhira	1999	2	BRRI dhan39	Short	4.400581395
4654	2002	Sonagazi	1999	2	BRRI dhan39	Short	2.637604651
4655	2003	Barisal	1999	2	BRRI dhan39	Short	5.475348837
4656	2003	Comilla	1999	2	BRRI dhan39	Short	2.969448837
4657	2003	Gazipur	1999	2	BRRI dhan39	Short	2.762790698
4658	2003	Rajshahi	1999	2	BRRI dhan39	Short	4.0395
4659	2003	Rangpur	1999	2	BRRI dhan39	Short	4.969534884
4660	2003	Satkhira	1999	2	BRRI dhan39	Short	4.747906977
4661	2003	Sonagazi	1999	2	BRRI dhan39	Short	2.1
4662	2004	Barisal	1999	2	BRRI dhan39	Short	3.482005182
4663	2004	Comilla	1999	2	BRRI dhan39	Short	2.38807907
4664	2004	Gazipur	1999	2	BRRI dhan39	Short	2.444651163
4665	2004	Rajshahi	1999	2	BRRI dhan39	Short	3.866395349
4666	2004	Rangpur	1999	2	BRRI dhan39	Short	3.11
4667	2004	Satkhira	1999	2	BRRI dhan39	Short	4.809302326
4668	2004	Sonagazi	1999	2	BRRI dhan39	Short	3.278012685
4669	2004	Kustia	1999	2	BRRI dhan39	Short	3.569023256
4670	2005	Barisal	1999	2	BRRI dhan39	Short	0.684
4671	2005	Comilla	1999	2	BRRI dhan39	Short	2.505813953
4672	2005	Gazipur	1999	2	BRRI dhan39	Short	3.629302326
4673	2005	Rajshahi	1999	2	BRRI dhan39	Short	3.620930233
4674	2005	Rangpur	1999	2	BRRI dhan39	Short	3.103316813
4675	2005	Satkhira	1999	2	BRRI dhan39	Short	4.829767442
4676	2005	Sonagazi	1999	2	BRRI dhan39	Short	3.26
4677	2005	Kustia	1999	2	BRRI dhan39	Short	4.505162791
4678	2006	Barisal	1999	2	BRRI dhan39	Short	3
4679	2006	Comilla	1999	2	BRRI dhan39	Short	0.96
4680	2006	Gazipur	1999	2	BRRI dhan39	Short	4.8
4681	2006	Rajshahi	1999	2	BRRI dhan39	Short	4.2
4682	2006	Rangpur	1999	2	BRRI dhan39	Short	1.1
4683	2006	Satkhira	1999	2	BRRI dhan39	Short	3.1
4684	2006	Sonagazi	1999	2	BRRI dhan39	Short	2.705
4685	2006	Kustia	1999	2	BRRI dhan39	Short	4.95
4686	2007	Barisal	1999	2	BRRI dhan39	Short	4.892
4687	2007	Comilla	1999	2	BRRI dhan39	Short	4.921
4688	2007	Gazipur	1999	2	BRRI dhan39	Short	3.3
4689	2007	Rajshahi	1999	2	BRRI dhan39	Short	3.4
4690	2007	Rangpur	1999	2	BRRI dhan39	Short	0.75
4691	2007	Satkhira	1999	2	BRRI dhan39	Short	2.4
4692	2007	Sonagazi	1999	2	BRRI dhan39	Short	2.15
4693	2007	Kustia	1999	2	BRRI dhan39	Short	2.8
4694	2008	Barisal	1999	2	BRRI dhan39	Short	3.996
4695	2008	Comilla	1999	2	BRRI dhan39	Short	3.97
4696	2008	Gazipur	1999	2	BRRI dhan39	Short	4.8
4697	2008	Rajshahi	1999	2	BRRI dhan39	Short	3.14
4698	2008	Rangpur	1999	2	BRRI dhan39	Short	3.7
4699	2008	Satkhira	1999	2	BRRI dhan39	Short	2.75
4700	2008	Sonagazi	1999	2	BRRI dhan39	Short	2
4701	2008	Kustia	1999	2	BRRI dhan39	Short	4.15
4702	2009	Barisal	1999	2	BRRI dhan39	Short	3.1
4703	2009	Comilla	1999	2	BRRI dhan39	Short	3.685
4704	2009	Gazipur	1999	2	BRRI dhan39	Short	4.1
4705	2009	Rajshahi	1999	2	BRRI dhan39	Short	3.27
4706	2009	Rangpur	1999	2	BRRI dhan39	Short	3.6
4707	2009	Satkhira	1999	2	BRRI dhan39	Short	2.575
4708	2009	Sonagazi	1999	2	BRRI dhan39	Short	1.1
4709	2009	Kustia	1999	2	BRRI dhan39	Short	5.5
4710	2010	Barisal	1999	2	BRRI dhan39	Short	2.485
4711	2010	Comilla	1999	2	BRRI dhan39	Short	4.85
4712	2010	Gazipur	1999	2	BRRI dhan39	Short	3.7
4713	2010	Rajshahi	1999	2	BRRI dhan39	Short	4.335
4714	2010	Rangpur	1999	2	BRRI dhan39	Short	3.9
4715	2010	Satkhira	1999	2	BRRI dhan39	Short	2.6625
4716	2010	Sonagazi	1999	2	BRRI dhan39	Short	3.75
4717	2010	Kustia	1999	2	BRRI dhan39	Short	5.9
4718	2011	Barisal	1999	2	BRRI dhan39	Short	1.87
4719	2011	Comilla	1999	2	BRRI dhan39	Short	2.37
4720	2011	Gazipur	1999	2	BRRI dhan39	Short	4.5
4721	2011	Rajshahi	1999	2	BRRI dhan39	Short	5.4
4722	2011	Rangpur	1999	2	BRRI dhan39	Short	4.35
4723	2011	Satkhira	1999	2	BRRI dhan39	Short	2.61875
4724	2011	Sonagazi	1999	2	BRRI dhan39	Short	5.4
4725	2011	Kustia	1999	2	BRRI dhan39	Short	4.76
4726	2012	Kustia	1999	2	BRRI dhan39	Short	4.77
4727	2012	Sonagazi	1999	2	BRRI dhan39	Short	4
4728	2012	Comilla	1999	2	BRRI dhan39	Short	4.22
4729	2012	Gazipur	1999	2	BRRI dhan39	Short	3.521
4730	2012	Rajshahi	1999	2	BRRI dhan39	Short	6.73
4731	2012	Rangpur	1999	2	BRRI dhan39	Short	2
4732	2012	Satkhira	1999	2	BRRI dhan39	Short	3.01
4733	2012	Barisal	1999	2	BRRI dhan39	Short	4.02
4734	2013	Kustia	1999	2	BRRI dhan39	Short	4.2
4735	2013	Sonagazi	1999	2	BRRI dhan39	Short	3.81
4736	2013	Comilla	1999	2	BRRI dhan39	Short	1.9
4737	2013	Gazipur	1999	2	BRRI dhan39	Short	5.84
4738	2013	Rajshahi	1999	2	BRRI dhan39	Short	5.48
4739	2013	Rangpur	1999	2	BRRI dhan39	Short	3.7
4740	2013	Barisal	1999	2	BRRI dhan39	Short	4.45
4741	2014	Kustia	1999	2	BRRI dhan39	Short	4.83
4742	2014	Sonagazi	1999	2	BRRI dhan39	Short	3.16
4743	2014	Comilla	1999	2	BRRI dhan39	Short	3.75
4744	2014	Gazipur	1999	2	BRRI dhan39	Short	6.5
4745	2014	Rajshahi	1999	2	BRRI dhan39	Short	5.761674419
4746	2014	Rangpur	1999	2	BRRI dhan39	Short	3.7
4747	2014	Satkhira	1999	2	BRRI dhan39	Short	4.42
4748	2014	Bhanga	1999	2	BRRI dhan39	Short	3
4749	2015	Kustia	1999	2	BRRI dhan39	Short	5.86
4750	2015	Sonagazi	1999	2	BRRI dhan39	Short	2.5513
4751	2015	Comilla	1999	2	BRRI dhan39	Short	4.771748493
4752	2015	Gazipur	1999	2	BRRI dhan39	Short	4.999509479
4753	2015	Rajshahi	1999	2	BRRI dhan39	Short	5.713953488
4754	2015	Rangpur	1999	2	BRRI dhan39	Short	1.9
4755	2015	Satkhira	1999	2	BRRI dhan39	Short	5.085271318
4756	2015	Bhanga	1999	2	BRRI dhan39	Short	5.95
4757	2001	Barisal	1999	3	BRRI dhan39	Short	2.57
4758	2001	Comilla	1999	3	BRRI dhan39	Short	4.08372093
4759	2001	Gazipur	1999	3	BRRI dhan39	Short	2.214418605
4760	2001	Rajshahi	1999	3	BRRI dhan39	Short	4.09
4761	2001	Rangpur	1999	3	BRRI dhan39	Short	4.827674419
4762	2001	Satkhira	1999	3	BRRI dhan39	Short	4.756686047
4763	2001	Sonagazi	1999	3	BRRI dhan39	Short	2.214418605
4764	2002	Barisal	1999	3	BRRI dhan39	Short	3.7
4765	2002	Comilla	1999	3	BRRI dhan39	Short	4.55
4766	2002	Gazipur	1999	3	BRRI dhan39	Short	4.53087907
4767	2002	Rajshahi	1999	3	BRRI dhan39	Short	4.389
4768	2002	Rangpur	1999	3	BRRI dhan39	Short	3.92
4769	2002	Satkhira	1999	3	BRRI dhan39	Short	4.704069767
4770	2002	Sonagazi	1999	3	BRRI dhan39	Short	2.513418605
4771	2003	Barisal	1999	3	BRRI dhan39	Short	4.588953488
4772	2003	Comilla	1999	3	BRRI dhan39	Short	2.635255814
4773	2003	Gazipur	1999	3	BRRI dhan39	Short	3.37927907
4774	2003	Rajshahi	1999	3	BRRI dhan39	Short	4.2395
4775	2003	Rangpur	1999	3	BRRI dhan39	Short	5.735348837
4776	2003	Satkhira	1999	3	BRRI dhan39	Short	4.809302326
4777	2003	Sonagazi	1999	3	BRRI dhan39	Short	1.22
4778	2004	Barisal	1999	3	BRRI dhan39	Short	3.65078362
4779	2004	Comilla	1999	3	BRRI dhan39	Short	2.761616279
4780	2004	Gazipur	1999	3	BRRI dhan39	Short	3.781744186
4781	2004	Rajshahi	1999	3	BRRI dhan39	Short	4.343023256
4782	2004	Rangpur	1999	3	BRRI dhan39	Short	3.16
4783	2004	Satkhira	1999	3	BRRI dhan39	Short	4.72744186
4784	2004	Sonagazi	1999	3	BRRI dhan39	Short	2.969978858
4785	2004	Kustia	1999	3	BRRI dhan39	Short	4.098430233
4786	2005	Barisal	1999	3	BRRI dhan39	Short	2.704
4787	2005	Comilla	1999	3	BRRI dhan39	Short	2.734534884
4788	2005	Gazipur	1999	3	BRRI dhan39	Short	3.85
4789	2005	Rajshahi	1999	3	BRRI dhan39	Short	4.195116279
4790	2005	Rangpur	1999	3	BRRI dhan39	Short	2.70478356
4791	2005	Satkhira	1999	3	BRRI dhan39	Short	4.860465116
4792	2005	Sonagazi	1999	3	BRRI dhan39	Short	3.1
4793	2005	Kustia	1999	3	BRRI dhan39	Short	4.631976744
4794	2006	Barisal	1999	3	BRRI dhan39	Short	2
4795	2006	Comilla	1999	3	BRRI dhan39	Short	1.21
4796	2006	Gazipur	1999	3	BRRI dhan39	Short	4.6
4797	2006	Rajshahi	1999	3	BRRI dhan39	Short	3.8
4798	2006	Rangpur	1999	3	BRRI dhan39	Short	4.15
4799	2006	Satkhira	1999	3	BRRI dhan39	Short	3
4800	2006	Sonagazi	1999	3	BRRI dhan39	Short	2.91
4801	2006	Kustia	1999	3	BRRI dhan39	Short	4.75
4802	2007	Barisal	1999	3	BRRI dhan39	Short	5.1995
4803	2007	Comilla	1999	3	BRRI dhan39	Short	4.97475
4804	2007	Gazipur	1999	3	BRRI dhan39	Short	3.2
4805	2007	Rajshahi	1999	3	BRRI dhan39	Short	2.9
4806	2007	Rangpur	1999	3	BRRI dhan39	Short	4.075
4807	2007	Satkhira	1999	3	BRRI dhan39	Short	2.4
4808	2007	Sonagazi	1999	3	BRRI dhan39	Short	2.72
4809	2007	Kustia	1999	3	BRRI dhan39	Short	5
4810	2008	Barisal	1999	3	BRRI dhan39	Short	3.74975
4811	2008	Comilla	1999	3	BRRI dhan39	Short	4.395
4812	2008	Gazipur	1999	3	BRRI dhan39	Short	4.6
4813	2008	Rajshahi	1999	3	BRRI dhan39	Short	4.19
4814	2008	Rangpur	1999	3	BRRI dhan39	Short	4
4815	2008	Satkhira	1999	3	BRRI dhan39	Short	2.7
4816	2008	Sonagazi	1999	3	BRRI dhan39	Short	1.8
4817	2008	Kustia	1999	3	BRRI dhan39	Short	5.2
4818	2009	Barisal	1999	3	BRRI dhan39	Short	2.3
4819	2009	Comilla	1999	3	BRRI dhan39	Short	3.4725
4820	2009	Gazipur	1999	3	BRRI dhan39	Short	3.4
4821	2009	Rajshahi	1999	3	BRRI dhan39	Short	3.545
4822	2009	Rangpur	1999	3	BRRI dhan39	Short	4.2
4823	2009	Satkhira	1999	3	BRRI dhan39	Short	2.55
4824	2009	Sonagazi	1999	3	BRRI dhan39	Short	0.9
4825	2009	Kustia	1999	3	BRRI dhan39	Short	5.4
4826	2010	Barisal	1999	3	BRRI dhan39	Short	2.48
4827	2010	Comilla	1999	3	BRRI dhan39	Short	4.97
4828	2010	Gazipur	1999	3	BRRI dhan39	Short	4.15
4829	2010	Rajshahi	1999	3	BRRI dhan39	Short	4.3725
4830	2010	Rangpur	1999	3	BRRI dhan39	Short	2.1
4831	2010	Satkhira	1999	3	BRRI dhan39	Short	2.625
4832	2010	Sonagazi	1999	3	BRRI dhan39	Short	4.07
4833	2010	Kustia	1999	3	BRRI dhan39	Short	6
4834	2011	Barisal	1999	3	BRRI dhan39	Short	2.66
4835	2011	Comilla	1999	3	BRRI dhan39	Short	2.09
4836	2011	Gazipur	1999	3	BRRI dhan39	Short	4.5
4837	2011	Rajshahi	1999	3	BRRI dhan39	Short	5.2
4838	2011	Rangpur	1999	3	BRRI dhan39	Short	3.8
4839	2011	Satkhira	1999	3	BRRI dhan39	Short	2.5875
4840	2011	Sonagazi	1999	3	BRRI dhan39	Short	5.95
4841	2011	Kustia	1999	3	BRRI dhan39	Short	4.62
4842	2012	Kustia	1999	3	BRRI dhan39	Short	4.97
4843	2012	Sonagazi	1999	3	BRRI dhan39	Short	3.9
4844	2012	Comilla	1999	3	BRRI dhan39	Short	4.13
4845	2012	Gazipur	1999	3	BRRI dhan39	Short	4.205
4846	2012	Rajshahi	1999	3	BRRI dhan39	Short	4.76
4847	2012	Rangpur	1999	3	BRRI dhan39	Short	2.22
4848	2012	Satkhira	1999	3	BRRI dhan39	Short	3.165
4849	2012	Barisal	1999	3	BRRI dhan39	Short	4.11
4850	2013	Kustia	1999	3	BRRI dhan39	Short	3.71
4851	2013	Sonagazi	1999	3	BRRI dhan39	Short	4
4852	2013	Comilla	1999	3	BRRI dhan39	Short	1.24
4853	2013	Gazipur	1999	3	BRRI dhan39	Short	6.83
4854	2013	Rajshahi	1999	3	BRRI dhan39	Short	5.03
4855	2013	Rangpur	1999	3	BRRI dhan39	Short	3.7
4856	2013	Barisal	1999	3	BRRI dhan39	Short	3.82
4857	2014	Kustia	1999	3	BRRI dhan39	Short	4.83
4858	2014	Sonagazi	1999	3	BRRI dhan39	Short	3.44
4859	2014	Comilla	1999	3	BRRI dhan39	Short	3.92
4860	2014	Gazipur	1999	3	BRRI dhan39	Short	5.4
4861	2014	Rajshahi	1999	3	BRRI dhan39	Short	6.810883721
4862	2014	Rangpur	1999	3	BRRI dhan39	Short	3.5
4863	2014	Satkhira	1999	3	BRRI dhan39	Short	4.91
4864	2014	Bhanga	1999	3	BRRI dhan39	Short	4.25
4865	2015	Kustia	1999	3	BRRI dhan39	Short	6.3
4866	2015	Sonagazi	1999	3	BRRI dhan39	Short	3.533832558
4867	2015	Comilla	1999	3	BRRI dhan39	Short	5.786678151
4868	2015	Gazipur	1999	3	BRRI dhan39	Short	5.054796385
4869	2015	Rajshahi	1999	3	BRRI dhan39	Short	6.05
4870	2015	Rangpur	1999	3	BRRI dhan39	Short	1.8
4871	2015	Satkhira	1999	3	BRRI dhan39	Short	5.159689922
4872	2015	Bhanga	1999	3	BRRI dhan39	Short	6.9
6613	2001	Barisal	2003	1	BRRI dhan40	Stress	
6614	2001	Comilla	2003	1	BRRI dhan40	Stress	
6615	2001	Gazipur	2003	1	BRRI dhan40	Stress	
6616	2001	Rajshahi	2003	1	BRRI dhan40	Stress	
6617	2001	Rangpur	2003	1	BRRI dhan40	Stress	
6618	2001	Satkhira	2003	1	BRRI dhan40	Stress	
6619	2001	Sonagazi	2003	1	BRRI dhan40	Stress	
6620	2002	Barisal	2003	1	BRRI dhan40	Stress	
6621	2002	Comilla	2003	1	BRRI dhan40	Stress	
6622	2002	Gazipur	2003	1	BRRI dhan40	Stress	
6623	2002	Rajshahi	2003	1	BRRI dhan40	Stress	
6624	2002	Rangpur	2003	1	BRRI dhan40	Stress	
6625	2002	Satkhira	2003	1	BRRI dhan40	Stress	
6626	2002	Sonagazi	2003	1	BRRI dhan40	Stress	
6627	2003	Barisal	2003	1	BRRI dhan40	Stress	6.08372093
6628	2003	Comilla	2003	1	BRRI dhan40	Stress	4.102232558
6629	2003	Gazipur	2003	1	BRRI dhan40	Stress	3.909372093
6630	2003	Rajshahi	2003	1	BRRI dhan40	Stress	2.6895
6631	2003	Rangpur	2003	1	BRRI dhan40	Stress	4.639046512
6632	2003	Satkhira	2003	1	BRRI dhan40	Stress	6.32372093
6633	2003	Sonagazi	2003	1	BRRI dhan40	Stress	2.47
6634	2004	Barisal	2003	1	BRRI dhan40	Stress	3.537427326
6635	2004	Comilla	2003	1	BRRI dhan40	Stress	2.107905814
6636	2004	Gazipur	2003	1	BRRI dhan40	Stress	3.92372093
6637	2004	Rajshahi	2003	1	BRRI dhan40	Stress	3.678906977
6638	2004	Rangpur	2003	1	BRRI dhan40	Stress	3.18
6639	2004	Satkhira	2003	1	BRRI dhan40	Stress	5.505116279
6640	2004	Sonagazi	2003	1	BRRI dhan40	Stress	5.748837209
6641	2004	Kustia	2003	1	BRRI dhan40	Stress	3.559848837
6642	2005	Barisal	2003	1	BRRI dhan40	Stress	5.589
6643	2005	Comilla	2003	1	BRRI dhan40	Stress	3.240930233
6644	2005	Gazipur	2003	1	BRRI dhan40	Stress	3.931627907
6645	2005	Rajshahi	2003	1	BRRI dhan40	Stress	3.74255814
6646	2005	Rangpur	2003	1	BRRI dhan40	Stress	3.237071603
6647	2005	Satkhira	2003	1	BRRI dhan40	Stress	5.372093023
6648	2005	Sonagazi	2003	1	BRRI dhan40	Stress	4.97
6649	2005	Kustia	2003	1	BRRI dhan40	Stress	4.34477907
6650	2006	Barisal	2003	1	BRRI dhan40	Stress	2.783
6651	2006	Comilla	2003	1	BRRI dhan40	Stress	1.16
6652	2006	Gazipur	2003	1	BRRI dhan40	Stress	3.7
6653	2006	Rajshahi	2003	1	BRRI dhan40	Stress	3.5
6654	2006	Rangpur	2003	1	BRRI dhan40	Stress	5.05
6655	2006	Satkhira	2003	1	BRRI dhan40	Stress	5.8
6656	2006	Sonagazi	2003	1	BRRI dhan40	Stress	3.42
6657	2006	Kustia	2003	1	BRRI dhan40	Stress	6.15
6658	2007	Barisal	2003	1	BRRI dhan40	Stress	3.2325
6659	2007	Comilla	2003	1	BRRI dhan40	Stress	4.69125
6660	2007	Gazipur	2003	1	BRRI dhan40	Stress	3.5
6661	2007	Rajshahi	2003	1	BRRI dhan40	Stress	4.1
6662	2007	Rangpur	2003	1	BRRI dhan40	Stress	3.6
6663	2007	Satkhira	2003	1	BRRI dhan40	Stress	4.5
6664	2007	Sonagazi	2003	1	BRRI dhan40	Stress	3.5
6665	2007	Kustia	2003	1	BRRI dhan40	Stress	4.4
6666	2008	Barisal	2003	1	BRRI dhan40	Stress	3.39125
6667	2008	Comilla	2003	1	BRRI dhan40	Stress	3.895625
6668	2008	Gazipur	2003	1	BRRI dhan40	Stress	3.7
6669	2008	Rajshahi	2003	1	BRRI dhan40	Stress	5.53
6670	2008	Rangpur	2003	1	BRRI dhan40	Stress	5.2
6671	2008	Satkhira	2003	1	BRRI dhan40	Stress	5.15
6672	2008	Sonagazi	2003	1	BRRI dhan40	Stress	2
6673	2008	Kustia	2003	1	BRRI dhan40	Stress	4.9
6674	2009	Barisal	2003	1	BRRI dhan40	Stress	3.55
6675	2009	Comilla	2003	1	BRRI dhan40	Stress	4.5825
6676	2009	Gazipur	2003	1	BRRI dhan40	Stress	4.35
6677	2009	Rajshahi	2003	1	BRRI dhan40	Stress	4.815
6678	2009	Rangpur	2003	1	BRRI dhan40	Stress	4.7
6679	2009	Satkhira	2003	1	BRRI dhan40	Stress	4.825
6680	2009	Sonagazi	2003	1	BRRI dhan40	Stress	2.8
6681	2009	Kustia	2003	1	BRRI dhan40	Stress	5.4
6682	2010	Barisal	2003	1	BRRI dhan40	Stress	3.235
6683	2010	Comilla	2003	1	BRRI dhan40	Stress	4.15
6684	2010	Gazipur	2003	1	BRRI dhan40	Stress	4.275
6685	2010	Rajshahi	2003	1	BRRI dhan40	Stress	5.4575
6686	2010	Rangpur	2003	1	BRRI dhan40	Stress	3.8
6687	2010	Satkhira	2003	1	BRRI dhan40	Stress	4.9875
6688	2010	Sonagazi	2003	1	BRRI dhan40	Stress	4.05
6689	2010	Kustia	2003	1	BRRI dhan40	Stress	5.8
6690	2011	Barisal	2003	1	BRRI dhan40	Stress	2.92
6691	2011	Comilla	2003	1	BRRI dhan40	Stress	4.45
6692	2011	Gazipur	2003	1	BRRI dhan40	Stress	5.75
6693	2011	Rajshahi	2003	1	BRRI dhan40	Stress	6.1
6694	2011	Rangpur	2003	1	BRRI dhan40	Stress	3.1
6695	2011	Satkhira	2003	1	BRRI dhan40	Stress	4.90625
6696	2011	Sonagazi	2003	1	BRRI dhan40	Stress	6.5
6697	2011	Kustia	2003	1	BRRI dhan40	Stress	5.16
6698	2012	Kustia	2003	1	BRRI dhan40	Stress	4.82
6699	2012	Sonagazi	2003	1	BRRI dhan40	Stress	3.92
6700	2012	Comilla	2003	1	BRRI dhan40	Stress	4.1
6701	2012	Gazipur	2003	1	BRRI dhan40	Stress	3.972
6702	2012	Rajshahi	2003	1	BRRI dhan40	Stress	3.99
6703	2012	Rangpur	2003	1	BRRI dhan40	Stress	2.4
6704	2012	Satkhira	2003	1	BRRI dhan40	Stress	3.485
6705	2012	Barisal	2003	1	BRRI dhan40	Stress	4.57
6706	2013	Kustia	2003	1	BRRI dhan40	Stress	5.2
6707	2013	Sonagazi	2003	1	BRRI dhan40	Stress	4.16
6708	2013	Comilla	2003	1	BRRI dhan40	Stress	4.25
6709	2013	Gazipur	2003	1	BRRI dhan40	Stress	3.98
