SL	Year	Location	Year of release	Rep	Variety	Group	Yield
9291	2013-2014	Habiganj	2014	2	BRRI dhan63	Short	
9292	2013-2014	Rangpur	2014	2	BRRI dhan63	Short	
9293	2013-2014	Satkhira	2014	2	BRRI dhan63	Short	
9294	2013-2014	Sonagazi	2014	2	BRRI dhan63	Short	
9295	2013-2014	Kustia	2014	2	BRRI dhan63	Short	
9296	2013-2014	Rajshahi	2014	2	BRRI dhan63	Short	
9297	2014-2015	Barisal	2014	2	BRRI dhan63	Short	
9298	2014-2015	Bhanga	2014	2	BRRI dhan63	Short	
9299	2014-2015	Comilla	2014	2	BRRI dhan63	Short	
9300	2014-2015	Gazipur	2014	2	BRRI dhan63	Short	7.00
9301	2014-2015	Habiganj	2014	2	BRRI dhan63	Short	
9302	2014-2015	Rangpur	2014	2	BRRI dhan63	Short	
9303	2014-2015	Satkhira	2014	2	BRRI dhan63	Short	
9304	2014-2015	Sonagazi	2014	2	BRRI dhan63	Short	
9305	2014-2015	Kustia	2014	2	BRRI dhan63	Short	
9306	2014-2015	Rajshahi	2014	2	BRRI dhan63	Short	
9307	2015-2016	Barisal	2014	2	BRRI dhan63	Short	3.52
9308	2015-2016	Bhanga	2014	2	BRRI dhan63	Short	6.45
9309	2015-2016	Comilla	2014	2	BRRI dhan63	Short	5.84
9310	2015-2016	Gazipur	2014	2	BRRI dhan63	Short	7.15
9311	2015-2016	Habiganj	2014	2	BRRI dhan63	Short	6.30
9312	2015-2016	Rangpur	2014	2	BRRI dhan63	Short	5.30
9313	2015-2016	Satkhira	2014	2	BRRI dhan63	Short	5.51
9314	2015-2016	Sonagazi	2014	2	BRRI dhan63	Short	3.95
9315	2015-2016	Kustia	2014	2	BRRI dhan63	Short	7.14
9316	2015-2016	Rajshahi	2014	2	BRRI dhan63	Short	5.68
9317	2001-2002	Barisal	2014	3	BRRI dhan63	Short	
9318	2001-2002	Bhanga	2014	3	BRRI dhan63	Short	
9319	2001-2002	Comilla	2014	3	BRRI dhan63	Short	
9320	2001-2002	Habiganj	2014	3	BRRI dhan63	Short	
9321	2001-2002	Rajshahi	2014	3	BRRI dhan63	Short	
9322	2001-2002	Rangpur	2014	3	BRRI dhan63	Short	
9323	2001-2002	Satkhira	2014	3	BRRI dhan63	Short	
9324	2002-2003	Barisal	2014	3	BRRI dhan63	Short	
9325	2002-2003	Bhanga	2014	3	BRRI dhan63	Short	
9326	2002-2003	Comilla	2014	3	BRRI dhan63	Short	
9327	2002-2003	Gazipur	2014	3	BRRI dhan63	Short	
9328	2002-2003	Habiganj	2014	3	BRRI dhan63	Short	
9329	2002-2003	Rajshahi	2014	3	BRRI dhan63	Short	
9330	2002-2003	Rangpur	2014	3	BRRI dhan63	Short	
9331	2002-2003	Satkhira	2014	3	BRRI dhan63	Short	
9332	2003-2004	Barisal	2014	3	BRRI dhan63	Short	
9333	2003-2004	Bhanga	2014	3	BRRI dhan63	Short	
9334	2003-2004	Comilla	2014	3	BRRI dhan63	Short	
9335	2003-2004	Gazipur	2014	3	BRRI dhan63	Short	
9336	2003-2004	Habiganj	2014	3	BRRI dhan63	Short	
9337	2003-2004	Rajshahi	2014	3	BRRI dhan63	Short	
9338	2003-2004	Rangpur	2014	3	BRRI dhan63	Short	
9339	2003-2004	Satkhira	2014	3	BRRI dhan63	Short	
9340	2004-2005	Barisal	2014	3	BRRI dhan63	Short	
9341	2004-2005	Bhanga	2014	3	BRRI dhan63	Short	
9342	2004-2005	Comilla	2014	3	BRRI dhan63	Short	
9343	2004-2005	Gazipur	2014	3	BRRI dhan63	Short	
9344	2004-2005	Habiganj	2014	3	BRRI dhan63	Short	
9345	2004-2005	Rajshahi	2014	3	BRRI dhan63	Short	
9346	2004-2005	Rangpur	2014	3	BRRI dhan63	Short	
9347	2004-2005	Satkhira	2014	3	BRRI dhan63	Short	
9348	2004-2005	Kustia	2014	3	BRRI dhan63	Short	
9349	2005-2006	Barisal	2014	3	BRRI dhan63	Short	
9350	2005-2006	Bhanga	2014	3	BRRI dhan63	Short	
9351	2005-2006	Comilla	2014	3	BRRI dhan63	Short	
9352	2005-2006	Gazipur	2014	3	BRRI dhan63	Short	
9353	2005-2006	Habiganj	2014	3	BRRI dhan63	Short	
9354	2005-2006	Rajshahi	2014	3	BRRI dhan63	Short	
9355	2005-2006	Rangpur	2014	3	BRRI dhan63	Short	
9356	2005-2006	Satkhira	2014	3	BRRI dhan63	Short	
9357	2005-2006	Kustia	2014	3	BRRI dhan63	Short	
9358	2006-2007	Barisal	2014	3	BRRI dhan63	Short	
9359	2006-2007	Bhanga	2014	3	BRRI dhan63	Short	
9360	2006-2007	Comilla	2014	3	BRRI dhan63	Short	
9361	2006-2007	Gazipur	2014	3	BRRI dhan63	Short	
9362	2006-2007	Habiganj	2014	3	BRRI dhan63	Short	
9363	2006-2007	Rajshahi	2014	3	BRRI dhan63	Short	
9364	2006-2007	Kustia	2014	3	BRRI dhan63	Short	
9365	2006-2007	Rangpur	2014	3	BRRI dhan63	Short	
9366	2006-2007	Satkhira	2014	3	BRRI dhan63	Short	
9367	2007-2008	Barisal	2014	3	BRRI dhan63	Short	
9368	2007-2008	Bhanga	2014	3	BRRI dhan63	Short	
9369	2007-2008	Comilla	2014	3	BRRI dhan63	Short	
9370	2007-2008	Gazipur	2014	3	BRRI dhan63	Short	
9371	2007-2008	Habiganj	2014	3	BRRI dhan63	Short	
9372	2007-2008	Rangpur	2014	3	BRRI dhan63	Short	
9373	2007-2008	Satkhira	2014	3	BRRI dhan63	Short	
9374	2007-2008	Kustia	2014	3	BRRI dhan63	Short	
9375	2007-2008	Rajshahi	2014	3	BRRI dhan63	Short	
9376	2008-2009	Barisal	2014	3	BRRI dhan63	Short	
9377	2008-2009	Bhanga	2014	3	BRRI dhan63	Short	
9378	2008-2009	Comilla	2014	3	BRRI dhan63	Short	
9379	2008-2009	Gazipur	2014	3	BRRI dhan63	Short	
9380	2008-2009	Habiganj	2014	3	BRRI dhan63	Short	
9381	2008-2009	Rajshahi	2014	3	BRRI dhan63	Short	
9382	2008-2009	Rangpur	2014	3	BRRI dhan63	Short	
9383	2008-2009	Kustia	2014	3	BRRI dhan63	Short	
9384	2008-2009	Satkhira	2014	3	BRRI dhan63	Short	
9385	2009-2010	Barisal	2014	3	BRRI dhan63	Short	
9386	2009-2010	Bhanga	2014	3	BRRI dhan63	Short	
9387	2009-2010	Comilla	2014	3	BRRI dhan63	Short	
9388	2009-2010	Gazipur	2014	3	BRRI dhan63	Short	
9389	2009-2010	Habiganj	2014	3	BRRI dhan63	Short	
9390	2009-2010	Rajshahi	2014	3	BRRI dhan63	Short	
9391	2009-2010	Rangpur	2014	3	BRRI dhan63	Short	
9392	2009-2010	Satkhira	2014	3	BRRI dhan63	Short	
9393	2009-2010	Kustia	2014	3	BRRI dhan63	Short	
9394	2010-2011	Barisal	2014	3	BRRI dhan63	Short	
9395	2010-2011	Bhanga	2014	3	BRRI dhan63	Short	
9396	2010-2011	Comilla	2014	3	BRRI dhan63	Short	
9397	2010-2011	Gazipur	2014	3	BRRI dhan63	Short	
9398	2010-2011	Habiganj	2014	3	BRRI dhan63	Short	
9399	2010-2011	Rangpur	2014	3	BRRI dhan63	Short	
9400	2010-2011	Satkhira	2014	3	BRRI dhan63	Short	
9401	2010-2011	Sonagazi	2014	3	BRRI dhan63	Short	
9402	2010-2011	Kustia	2014	3	BRRI dhan63	Short	
9403	2010-2011	Rajshahi	2014	3	BRRI dhan63	Short	
9404	2011-2012	Barisal	2014	3	BRRI dhan63	Short	
9405	2011-2012	Bhanga	2014	3	BRRI dhan63	Short	
9406	2011-2012	Comilla	2014	3	BRRI dhan63	Short	
9407	2011-2012	Gazipur	2014	3	BRRI dhan63	Short	
9408	2011-2012	Habiganj	2014	3	BRRI dhan63	Short	
9409	2011-2012	Rangpur	2014	3	BRRI dhan63	Short	
9410	2011-2012	Satkhira	2014	3	BRRI dhan63	Short	
9411	2011-2012	Sonagazi	2014	3	BRRI dhan63	Short	
9412	2011-2012	Kustia	2014	3	BRRI dhan63	Short	
9413	2011-2012	Rajshahi	2014	3	BRRI dhan63	Short	
9414	2012-2013	Barisal	2014	3	BRRI dhan63	Short	
9415	2012-2013	Bhanga	2014	3	BRRI dhan63	Short	
9416	2012-2013	Comilla	2014	3	BRRI dhan63	Short	
9417	2012-2013	Gazipur	2014	3	BRRI dhan63	Short	
9418	2012-2013	Habiganj	2014	3	BRRI dhan63	Short	
9419	2012-2013	Rangpur	2014	3	BRRI dhan63	Short	
9420	2012-2013	Satkhira	2014	3	BRRI dhan63	Short	
9421	2012-2013	Sonagazi	2014	3	BRRI dhan63	Short	
9422	2012-2013	Kustia	2014	3	BRRI dhan63	Short	
9423	2012-2013	Rajshahi	2014	3	BRRI dhan63	Short	
9424	2013-2014	Barisal	2014	3	BRRI dhan63	Short	
9425	2013-2014	Bhanga	2014	3	BRRI dhan63	Short	
9426	2013-2014	Comilla	2014	3	BRRI dhan63	Short	
9427	2013-2014	Gazipur	2014	3	BRRI dhan63	Short	
9428	2013-2014	Habiganj	2014	3	BRRI dhan63	Short	
9429	2013-2014	Rangpur	2014	3	BRRI dhan63	Short	
9430	2013-2014	Satkhira	2014	3	BRRI dhan63	Short	
9431	2013-2014	Sonagazi	2014	3	BRRI dhan63	Short	
9432	2013-2014	Kustia	2014	3	BRRI dhan63	Short	
9433	2013-2014	Rajshahi	2014	3	BRRI dhan63	Short	
9434	2014-2015	Barisal	2014	3	BRRI dhan63	Short	
9435	2014-2015	Bhanga	2014	3	BRRI dhan63	Short	
9436	2014-2015	Comilla	2014	3	BRRI dhan63	Short	
9437	2014-2015	Gazipur	2014	3	BRRI dhan63	Short	7.00
9438	2014-2015	Habiganj	2014	3	BRRI dhan63	Short	
9439	2014-2015	Rangpur	2014	3	BRRI dhan63	Short	
9440	2014-2015	Satkhira	2014	3	BRRI dhan63	Short	
9441	2014-2015	Sonagazi	2014	3	BRRI dhan63	Short	
9442	2014-2015	Kustia	2014	3	BRRI dhan63	Short	
9443	2014-2015	Rajshahi	2014	3	BRRI dhan63	Short	
9444	2015-2016	Barisal	2014	3	BRRI dhan63	Short	4.53
9445	2015-2016	Bhanga	2014	3	BRRI dhan63	Short	6.71
9446	2015-2016	Comilla	2014	3	BRRI dhan63	Short	5.13
9447	2015-2016	Gazipur	2014	3	BRRI dhan63	Short	8.18
9448	2015-2016	Habiganj	2014	3	BRRI dhan63	Short	6.80
9449	2015-2016	Rangpur	2014	3	BRRI dhan63	Short	4.47
9450	2015-2016	Satkhira	2014	3	BRRI dhan63	Short	6.38
9451	2015-2016	Sonagazi	2014	3	BRRI dhan63	Short	4.39
9452	2015-2016	Kustia	2014	3	BRRI dhan63	Short	7.05
9453	2015-2016	Rajshahi	2014	3	BRRI dhan63	Short	5.75
6166	2001-2002	Barisal	2014	1	BRRI dhan64	Long	
6167	2001-2002	Bhanga	2014	1	BRRI dhan64	Long	
6168	2001-2002	Comilla	2014	1	BRRI dhan64	Long	
6169	2001-2002	Habiganj	2014	1	BRRI dhan64	Long	
6170	2001-2002	Rajshahi	2014	1	BRRI dhan64	Long	
6171	2001-2002	Rangpur	2014	1	BRRI dhan64	Long	
6172	2001-2002	Satkhira	2014	1	BRRI dhan64	Long	
6173	2002-2003	Barisal	2014	1	BRRI dhan64	Long	
6174	2002-2003	Bhanga	2014	1	BRRI dhan64	Long	
6175	2002-2003	Comilla	2014	1	BRRI dhan64	Long	
6176	2002-2003	Gazipur	2014	1	BRRI dhan64	Long	
6177	2002-2003	Habiganj	2014	1	BRRI dhan64	Long	
6178	2002-2003	Rajshahi	2014	1	BRRI dhan64	Long	
6179	2002-2003	Rangpur	2014	1	BRRI dhan64	Long	
6180	2002-2003	Satkhira	2014	1	BRRI dhan64	Long	
6181	2003-2004	Barisal	2014	1	BRRI dhan64	Long	
6182	2003-2004	Bhanga	2014	1	BRRI dhan64	Long	
6183	2003-2004	Comilla	2014	1	BRRI dhan64	Long	
6184	2003-2004	Gazipur	2014	1	BRRI dhan64	Long	
6185	2003-2004	Habiganj	2014	1	BRRI dhan64	Long	
6186	2003-2004	Rajshahi	2014	1	BRRI dhan64	Long	
6187	2003-2004	Rangpur	2014	1	BRRI dhan64	Long	
6188	2003-2004	Satkhira	2014	1	BRRI dhan64	Long	
6189	2004-2005	Barisal	2014	1	BRRI dhan64	Long	
6190	2004-2005	Bhanga	2014	1	BRRI dhan64	Long	
6191	2004-2005	Comilla	2014	1	BRRI dhan64	Long	
6192	2004-2005	Gazipur	2014	1	BRRI dhan64	Long	
6193	2004-2005	Habiganj	2014	1	BRRI dhan64	Long	
6194	2004-2005	Rajshahi	2014	1	BRRI dhan64	Long	
6195	2004-2005	Rangpur	2014	1	BRRI dhan64	Long	
6196	2004-2005	Satkhira	2014	1	BRRI dhan64	Long	
6197	2004-2005	Kustia	2014	1	BRRI dhan64	Long	
6198	2005-2006	Barisal	2014	1	BRRI dhan64	Long	
6199	2005-2006	Bhanga	2014	1	BRRI dhan64	Long	
6200	2005-2006	Comilla	2014	1	BRRI dhan64	Long	
6201	2005-2006	Gazipur	2014	1	BRRI dhan64	Long	
6202	2005-2006	Habiganj	2014	1	BRRI dhan64	Long	
6203	2005-2006	Rajshahi	2014	1	BRRI dhan64	Long	
6204	2005-2006	Rangpur	2014	1	BRRI dhan64	Long	
6205	2005-2006	Satkhira	2014	1	BRRI dhan64	Long	
6206	2005-2006	Kustia	2014	1	BRRI dhan64	Long	
6207	2006-2007	Barisal	2014	1	BRRI dhan64	Long	
6208	2006-2007	Bhanga	2014	1	BRRI dhan64	Long	
6209	2006-2007	Comilla	2014	1	BRRI dhan64	Long	
6210	2006-2007	Gazipur	2014	1	BRRI dhan64	Long	
6211	2006-2007	Habiganj	2014	1	BRRI dhan64	Long	
6212	2006-2007	Rajshahi	2014	1	BRRI dhan64	Long	
6213	2006-2007	Kustia	2014	1	BRRI dhan64	Long	
6214	2006-2007	Rangpur	2014	1	BRRI dhan64	Long	
6215	2006-2007	Satkhira	2014	1	BRRI dhan64	Long	
6216	2007-2008	Barisal	2014	1	BRRI dhan64	Long	
6217	2007-2008	Bhanga	2014	1	BRRI dhan64	Long	
6218	2007-2008	Comilla	2014	1	BRRI dhan64	Long	
6219	2007-2008	Gazipur	2014	1	BRRI dhan64	Long	
6220	2007-2008	Habiganj	2014	1	BRRI dhan64	Long	
6221	2007-2008	Rangpur	2014	1	BRRI dhan64	Long	
6222	2007-2008	Satkhira	2014	1	BRRI dhan64	Long	
6223	2007-2008	Kustia	2014	1	BRRI dhan64	Long	
6224	2007-2008	Rajshahi	2014	1	BRRI dhan64	Long	
6225	2008-2009	Barisal	2014	1	BRRI dhan64	Long	
6226	2008-2009	Bhanga	2014	1	BRRI dhan64	Long	
6227	2008-2009	Comilla	2014	1	BRRI dhan64	Long	
6228	2008-2009	Gazipur	2014	1	BRRI dhan64	Long	
6229	2008-2009	Habiganj	2014	1	BRRI dhan64	Long	
6230	2008-2009	Rajshahi	2014	1	BRRI dhan64	Long	
6231	2008-2009	Rangpur	2014	1	BRRI dhan64	Long	
6232	2008-2009	Kustia	2014	1	BRRI dhan64	Long	
6233	2008-2009	Satkhira	2014	1	BRRI dhan64	Long	
6234	2009-2010	Barisal	2014	1	BRRI dhan64	Long	
6235	2009-2010	Bhanga	2014	1	BRRI dhan64	Long	
6236	2009-2010	Comilla	2014	1	BRRI dhan64	Long	
6237	2009-2010	Gazipur	2014	1	BRRI dhan64	Long	
6238	2009-2010	Habiganj	2014	1	BRRI dhan64	Long	
6239	2009-2010	Rajshahi	2014	1	BRRI dhan64	Long	
6240	2009-2010	Rangpur	2014	1	BRRI dhan64	Long	
6241	2009-2010	Satkhira	2014	1	BRRI dhan64	Long	
6242	2009-2010	Kustia	2014	1	BRRI dhan64	Long	
6243	2010-2011	Barisal	2014	1	BRRI dhan64	Long	
6244	2010-2011	Bhanga	2014	1	BRRI dhan64	Long	
6245	2010-2011	Comilla	2014	1	BRRI dhan64	Long	
6246	2010-2011	Gazipur	2014	1	BRRI dhan64	Long	
6247	2010-2011	Habiganj	2014	1	BRRI dhan64	Long	
6248	2010-2011	Rangpur	2014	1	BRRI dhan64	Long	
6249	2010-2011	Satkhira	2014	1	BRRI dhan64	Long	
6250	2010-2011	Sonagazi	2014	1	BRRI dhan64	Long	
6251	2010-2011	Kustia	2014	1	BRRI dhan64	Long	
6252	2010-2011	Rajshahi	2014	1	BRRI dhan64	Long	
6253	2011-2012	Barisal	2014	1	BRRI dhan64	Long	
6254	2011-2012	Bhanga	2014	1	BRRI dhan64	Long	
6255	2011-2012	Comilla	2014	1	BRRI dhan64	Long	
6256	2011-2012	Gazipur	2014	1	BRRI dhan64	Long	
6257	2011-2012	Habiganj	2014	1	BRRI dhan64	Long	
6258	2011-2012	Rangpur	2014	1	BRRI dhan64	Long	
6259	2011-2012	Satkhira	2014	1	BRRI dhan64	Long	
6260	2011-2012	Sonagazi	2014	1	BRRI dhan64	Long	
6261	2011-2012	Kustia	2014	1	BRRI dhan64	Long	
6262	2011-2012	Rajshahi	2014	1	BRRI dhan64	Long	
6263	2012-2013	Barisal	2014	1	BRRI dhan64	Long	
6264	2012-2013	Bhanga	2014	1	BRRI dhan64	Long	
6265	2012-2013	Comilla	2014	1	BRRI dhan64	Long	
6266	2012-2013	Gazipur	2014	1	BRRI dhan64	Long	
6267	2012-2013	Habiganj	2014	1	BRRI dhan64	Long	
6268	2012-2013	Rangpur	2014	1	BRRI dhan64	Long	
6269	2012-2013	Satkhira	2014	1	BRRI dhan64	Long	
6270	2012-2013	Sonagazi	2014	1	BRRI dhan64	Long	
6271	2012-2013	Kustia	2014	1	BRRI dhan64	Long	
6272	2012-2013	Rajshahi	2014	1	BRRI dhan64	Long	
6273	2013-2014	Barisal	2014	1	BRRI dhan64	Long	
6274	2013-2014	Bhanga	2014	1	BRRI dhan64	Long	
6275	2013-2014	Comilla	2014	1	BRRI dhan64	Long	
6276	2013-2014	Gazipur	2014	1	BRRI dhan64	Long	
6277	2013-2014	Habiganj	2014	1	BRRI dhan64	Long	
6278	2013-2014	Rangpur	2014	1	BRRI dhan64	Long	
6279	2013-2014	Satkhira	2014	1	BRRI dhan64	Long	
6280	2013-2014	Sonagazi	2014	1	BRRI dhan64	Long	
6281	2013-2014	Kustia	2014	1	BRRI dhan64	Long	
6282	2013-2014	Rajshahi	2014	1	BRRI dhan64	Long	
6283	2014-2015	Barisal	2014	1	BRRI dhan64	Long	4.59
6284	2014-2015	Bhanga	2014	1	BRRI dhan64	Long	6.43
6285	2014-2015	Comilla	2014	1	BRRI dhan64	Long	6.15
6286	2014-2015	Gazipur	2014	1	BRRI dhan64	Long	7.50
6287	2014-2015	Habiganj	2014	1	BRRI dhan64	Long	5.75
6288	2014-2015	Rangpur	2014	1	BRRI dhan64	Long	2.10
6289	2014-2015	Satkhira	2014	1	BRRI dhan64	Long	5.40
6290	2014-2015	Sonagazi	2014	1	BRRI dhan64	Long	5.50
6291	2014-2015	Kustia	2014	1	BRRI dhan64	Long	5.77
6292	2014-2015	Rajshahi	2014	1	BRRI dhan64	Long	5.67
6293	2015-2016	Barisal	2014	1	BRRI dhan64	Long	4.59
6294	2015-2016	Bhanga	2014	1	BRRI dhan64	Long	5.36
6295	2015-2016	Comilla	2014	1	BRRI dhan64	Long	6.60
6296	2015-2016	Gazipur	2014	1	BRRI dhan64	Long	4.74
6297	2015-2016	Habiganj	2014	1	BRRI dhan64	Long	6.00
6298	2015-2016	Rangpur	2014	1	BRRI dhan64	Long	5.01
6299	2015-2016	Satkhira	2014	1	BRRI dhan64	Long	6.49
6300	2015-2016	Sonagazi	2014	1	BRRI dhan64	Long	4.58
6301	2015-2016	Kustia	2014	1	BRRI dhan64	Long	5.95
6302	2015-2016	Rajshahi	2014	1	BRRI dhan64	Long	4.79
6303	2001-2002	Barisal	2014	2	BRRI dhan64	Long	
6304	2001-2002	Bhanga	2014	2	BRRI dhan64	Long	
6305	2001-2002	Comilla	2014	2	BRRI dhan64	Long	
6306	2001-2002	Habiganj	2014	2	BRRI dhan64	Long	
6307	2001-2002	Rajshahi	2014	2	BRRI dhan64	Long	
6308	2001-2002	Rangpur	2014	2	BRRI dhan64	Long	
6309	2001-2002	Satkhira	2014	2	BRRI dhan64	Long	
6310	2002-2003	Barisal	2014	2	BRRI dhan64	Long	
6311	2002-2003	Bhanga	2014	2	BRRI dhan64	Long	
6312	2002-2003	Comilla	2014	2	BRRI dhan64	Long	
6313	2002-2003	Gazipur	2014	2	BRRI dhan64	Long	
6314	2002-2003	Habiganj	2014	2	BRRI dhan64	Long	
6315	2002-2003	Rajshahi	2014	2	BRRI dhan64	Long	
6316	2002-2003	Rangpur	2014	2	BRRI dhan64	Long	
6317	2002-2003	Satkhira	2014	2	BRRI dhan64	Long	
6318	2003-2004	Barisal	2014	2	BRRI dhan64	Long	
6319	2003-2004	Bhanga	2014	2	BRRI dhan64	Long	
6320	2003-2004	Comilla	2014	2	BRRI dhan64	Long	
6321	2003-2004	Gazipur	2014	2	BRRI dhan64	Long	
6322	2003-2004	Habiganj	2014	2	BRRI dhan64	Long	
6323	2003-2004	Rajshahi	2014	2	BRRI dhan64	Long	
6324	2003-2004	Rangpur	2014	2	BRRI dhan64	Long	
6325	2003-2004	Satkhira	2014	2	BRRI dhan64	Long	
6326	2004-2005	Barisal	2014	2	BRRI dhan64	Long	
6327	2004-2005	Bhanga	2014	2	BRRI dhan64	Long	
6328	2004-2005	Comilla	2014	2	BRRI dhan64	Long	
6329	2004-2005	Gazipur	2014	2	BRRI dhan64	Long	
6330	2004-2005	Habiganj	2014	2	BRRI dhan64	Long	
6331	2004-2005	Rajshahi	2014	2	BRRI dhan64	Long	
6332	2004-2005	Rangpur	2014	2	BRRI dhan64	Long	
6333	2004-2005	Satkhira	2014	2	BRRI dhan64	Long	
6334	2004-2005	Kustia	2014	2	BRRI dhan64	Long	
6335	2005-2006	Barisal	2014	2	BRRI dhan64	Long	
6336	2005-2006	Bhanga	2014	2	BRRI dhan64	Long	
6337	2005-2006	Comilla	2014	2	BRRI dhan64	Long	
6338	2005-2006	Gazipur	2014	2	BRRI dhan64	Long	
6339	2005-2006	Habiganj	2014	2	BRRI dhan64	Long	
6340	2005-2006	Rajshahi	2014	2	BRRI dhan64	Long	
6341	2005-2006	Rangpur	2014	2	BRRI dhan64	Long	
6342	2005-2006	Satkhira	2014	2	BRRI dhan64	Long	
6343	2005-2006	Kustia	2014	2	BRRI dhan64	Long	
6344	2006-2007	Barisal	2014	2	BRRI dhan64	Long	
6345	2006-2007	Bhanga	2014	2	BRRI dhan64	Long	
6346	2006-2007	Comilla	2014	2	BRRI dhan64	Long	
6347	2006-2007	Gazipur	2014	2	BRRI dhan64	Long	
6348	2006-2007	Habiganj	2014	2	BRRI dhan64	Long	
6349	2006-2007	Rajshahi	2014	2	BRRI dhan64	Long	
6350	2006-2007	Kustia	2014	2	BRRI dhan64	Long	
6351	2006-2007	Rangpur	2014	2	BRRI dhan64	Long	
6352	2006-2007	Satkhira	2014	2	BRRI dhan64	Long	
6353	2007-2008	Barisal	2014	2	BRRI dhan64	Long	
6354	2007-2008	Bhanga	2014	2	BRRI dhan64	Long	
6355	2007-2008	Comilla	2014	2	BRRI dhan64	Long	
6356	2007-2008	Gazipur	2014	2	BRRI dhan64	Long	
6357	2007-2008	Habiganj	2014	2	BRRI dhan64	Long	
6358	2007-2008	Rangpur	2014	2	BRRI dhan64	Long	
6359	2007-2008	Satkhira	2014	2	BRRI dhan64	Long	
6360	2007-2008	Kustia	2014	2	BRRI dhan64	Long	
6361	2007-2008	Rajshahi	2014	2	BRRI dhan64	Long	
6362	2008-2009	Barisal	2014	2	BRRI dhan64	Long	
6363	2008-2009	Bhanga	2014	2	BRRI dhan64	Long	
6364	2008-2009	Comilla	2014	2	BRRI dhan64	Long	
6365	2008-2009	Gazipur	2014	2	BRRI dhan64	Long	
6366	2008-2009	Habiganj	2014	2	BRRI dhan64	Long	
6367	2008-2009	Rajshahi	2014	2	BRRI dhan64	Long	
6368	2008-2009	Rangpur	2014	2	BRRI dhan64	Long	
6369	2008-2009	Kustia	2014	2	BRRI dhan64	Long	
6370	2008-2009	Satkhira	2014	2	BRRI dhan64	Long	
6371	2009-2010	Barisal	2014	2	BRRI dhan64	Long	
6372	2009-2010	Bhanga	2014	2	BRRI dhan64	Long	
6373	2009-2010	Comilla	2014	2	BRRI dhan64	Long	
6374	2009-2010	Gazipur	2014	2	BRRI dhan64	Long	
6375	2009-2010	Habiganj	2014	2	BRRI dhan64	Long	
6376	2009-2010	Rajshahi	2014	2	BRRI dhan64	Long	
6377	2009-2010	Rangpur	2014	2	BRRI dhan64	Long	
6378	2009-2010	Satkhira	2014	2	BRRI dhan64	Long	
6379	2009-2010	Kustia	2014	2	BRRI dhan64	Long	
6380	2010-2011	Barisal	2014	2	BRRI dhan64	Long	
6381	2010-2011	Bhanga	2014	2	BRRI dhan64	Long	
6382	2010-2011	Comilla	2014	2	BRRI dhan64	Long	
6383	2010-2011	Gazipur	2014	2	BRRI dhan64	Long	
6384	2010-2011	Habiganj	2014	2	BRRI dhan64	Long	
6385	2010-2011	Rangpur	2014	2	BRRI dhan64	Long	
6386	2010-2011	Satkhira	2014	2	BRRI dhan64	Long	
6387	2010-2011	Sonagazi	2014	2	BRRI dhan64	Long	
6388	2010-2011	Kustia	2014	2	BRRI dhan64	Long	
6389	2010-2011	Rajshahi	2014	2	BRRI dhan64	Long	
6390	2011-2012	Barisal	2014	2	BRRI dhan64	Long	
6391	2011-2012	Bhanga	2014	2	BRRI dhan64	Long	
6392	2011-2012	Comilla	2014	2	BRRI dhan64	Long	
6393	2011-2012	Gazipur	2014	2	BRRI dhan64	Long	
6394	2011-2012	Habiganj	2014	2	BRRI dhan64	Long	
6395	2011-2012	Rangpur	2014	2	BRRI dhan64	Long	
6396	2011-2012	Satkhira	2014	2	BRRI dhan64	Long	
6397	2011-2012	Sonagazi	2014	2	BRRI dhan64	Long	
6398	2011-2012	Kustia	2014	2	BRRI dhan64	Long	
6399	2011-2012	Rajshahi	2014	2	BRRI dhan64	Long	
6400	2012-2013	Barisal	2014	2	BRRI dhan64	Long	
6401	2012-2013	Bhanga	2014	2	BRRI dhan64	Long	
6402	2012-2013	Comilla	2014	2	BRRI dhan64	Long	
6403	2012-2013	Gazipur	2014	2	BRRI dhan64	Long	
6404	2012-2013	Habiganj	2014	2	BRRI dhan64	Long	
6405	2012-2013	Rangpur	2014	2	BRRI dhan64	Long	
6406	2012-2013	Satkhira	2014	2	BRRI dhan64	Long	
6407	2012-2013	Sonagazi	2014	2	BRRI dhan64	Long	
6408	2012-2013	Kustia	2014	2	BRRI dhan64	Long	
6409	2012-2013	Rajshahi	2014	2	BRRI dhan64	Long	
6410	2013-2014	Barisal	2014	2	BRRI dhan64	Long	
6411	2013-2014	Bhanga	2014	2	BRRI dhan64	Long	
6412	2013-2014	Comilla	2014	2	BRRI dhan64	Long	
6413	2013-2014	Gazipur	2014	2	BRRI dhan64	Long	
6414	2013-2014	Habiganj	2014	2	BRRI dhan64	Long	
6415	2013-2014	Rangpur	2014	2	BRRI dhan64	Long	
6416	2013-2014	Satkhira	2014	2	BRRI dhan64	Long	
6417	2013-2014	Sonagazi	2014	2	BRRI dhan64	Long	
6418	2013-2014	Kustia	2014	2	BRRI dhan64	Long	
6419	2013-2014	Rajshahi	2014	2	BRRI dhan64	Long	
6420	2014-2015	Barisal	2014	2	BRRI dhan64	Long	4.82
6421	2014-2015	Bhanga	2014	2	BRRI dhan64	Long	5.86
6422	2014-2015	Comilla	2014	2	BRRI dhan64	Long	6.24
6423	2014-2015	Gazipur	2014	2	BRRI dhan64	Long	6.60
